ID,描述
86062,"Setelah beralih ke [Kesulitan Mudah], kamu bisa menikmati petualangan santai karena hanya kekuatan monster dan kostum Stamina yang terpengaruh. Lanjutkan?"
86063,Tingkat kesulitan akan mempengaruhi kekuatan monster dan biaya Stamina Anda.
86064,"Halo, petualang! Saya adalah murid Pedagang Keliling, yang bertekad untuk membawa barang dagangan dari perjalanan saya. Bisakah Anda mempertimbangkan untuk membiarkan saya tinggal dengan memberi saya tempat tidur? Bagaimana Menurutmu?"
86065,"Ketika saya melarikan diri untuk menyelamatkan hidup saya sebagai seorang Pedagang Keliling, saya bertemu dengan sekelompok besar boarmen yang mengejar saya melalui hutan hujan! Untuk membuat masalah semakin buruk, seekor ular bersayap mulai menyerang dari atas, sial!"
86066,Itu sangat dekat! Serangga di padang pasir hampir memakan barang dagangan yang saya bawa dari Oasis!
86067,"Amber, saya harus mengakui bahwa saya tidak lagi dapat menahan lapangan es yang dingin ini. Saya bahkan menyaksikan seekor gorila raksasa menyerang sebuah desa. Ini bukan tempat untuk makhluk yang beradab!"
86068,"Hei, bagaimana kamu tahu bahwa saya menangkap ikan emas di pantai?"
86069,Serangan Pembekuan
86070,Resistansi Dorongan Mundur
86071,Kesulitan permainan dapat disesuaikan. Apakah kamu ingin menurunkannya menjadi [Kesulitan Mudah]? Kamu dapat mengubah kesulitan kapan saja di [Pengaturan Peta].
90000,@Null@
90001,Selesai
90002,Sedang berlangsung
90003,Belum dibuka
90004,Prasyarat: @1
90005,Hadiah:
90006,Follow
90007,Klik tombol misi di sebelah kanan untuk menerima hadiah
90008,Hadiah akan dikirim secara automatis
90009,Kamu mendapatkan @1
90010,Selesai
90011,Ambil
90012,Mengikuti
90013,Mencapai
90014,Tujuan
90015,Tugas
90016,Klaim Semua
90017,Melacak Tugas
90018,Tujuan telah dicapai
90019,Jalur Utama
90020,Produksi
90021,Pertempuran
90022,Penjelajahan
90023,Tugas Prasyarat
90024,Klaim
90025,Robot Lamy
90100,@Null@
90101,Timi-027
90200,
100001,Item
100002,Panah
100003,Proyektil
100004,Senjata api
100005,Senjata
100006,Peralatan
100007,Makanan
100008,Pakan
100009,Tanaman
100010,Sumber
100011,Bangunan
100012,Bahan
100013,Perabotan
100014,Dekorasi
100015,Blok
100016,Lahan
100017,Perangkat Celestium
100018,Blok spesial
100019,Barang spesial
100020,Crops spesial
100021,Permainan
100022,Makhluk
100023,Mesin
100100,@Null@
100101,Kumpulkan shard dari kebun di Kebun
100102,Kumpulkan serpihan dari event
100103,Kumpulkan serpihan dari Event Capgomeh
100104,Kumpulkan serpihan dari Event Thanksgiving
100105,Kumpulkan serpihan dari Event Imlek
100106,Beli dengan Mini Beans
100107,Resep yang diperoleh untuk kerajinan
100200,@Null@
100201,#LVerifikasi Keamanan
100202,Terbuka setelah pengaturan password
100203,Terbuka setelah mengikat selesai
100204,"Setelah verifikasi keamanan, Anda perlu untuk memverifikasi salah satu pilihan terikat ketika Anda log in untuk pertama kalinya pada perangkat lain."
100205,Verifikasi Login
100206,Harap verifikasi login untuk memastikan akun Anda aman.
100207,Verifikasi ponsel
100208,Verifikasi email
100209,Lepas hubungan
100210,Lepas hubungan email
100211,Lepas hubungan telepon
100212,Anda perlu memverifikasi email Anda untuk menghapus tautan. Anda dapat mengikat email lain setelah membatalkan tautan.
100213,Anda perlu memverifikasi ponsel Anda untuk menghapus tautan. Anda dapat mengikat ponsel lain setelah membatalkan tautan.
100214,Berhasil melepas hubungan
100215,Gagal melepas hubungan. Periksa email dan kode verifikasi.
100216,Gagal melepas hubungan. Periksa telepon dan kode verifikasi.
100217,Verifikasi gagal. Periksa email dan kode verifikasi.
100218,Verifikasi gagal. Periksa telepon dan kode verifikasi.
100219,Kode Verifikasi Mini World
100220,"[Mini World] Kode verifikasi: @1. Anda sedang melakukan proses verifikasi, kode verifikasi berlaku selama 1 jam. Demi kemanan akun, jangan berbagi informasi akun Anda kepada orang lain.



--------------------------------------
Jika Anda membutuhkan bantuan, silahkan hubungi customer service: miniworldcustomerservice@gmail.com"
100221,"[Mini World] Kode verifikasi: @1. Anda sedang melakukan proses verifikasi, kode verifikasi berlaku selama 1 jam. Demi kemanan akun, jangan berbagi informasi akun Anda kepada orang lain.



--------------------------------------
Jika Anda membutuhkan bantuan, silahkan hubungi customer service: miniworldcustomerservice@gmail.com"
100222,Kode Verifikasi Mini World
100223,"[Mini World] Kode verifikasi: @1. Anda sedang melakukan proses verifikasi, kode verifikasi berlaku selama 1 jam. Harap kirim ulang kode verifikasi jika kode verifikasi kedaluwarsa.

--------------------------------------
Jika Anda membutuhkan bantuan, silahkan hubungi customer service: miniworldcustomerservice@gmail.com"
100224,"[Mini World] Kode verifikasi: @1. Anda sedang melakukan proses verifikasi, kode verifikasi berlaku selama 1 jam. Harap kirim ulang kode verifikasi jika kode verifikasi kedaluwarsa."
100225,Kode Verifikasi Mini World
100226,"[Mini World] Kode verifikasi: @1. Anda sedang melakukan proses verifikasi, kode verifikasi berlaku selama 1 jam. Demi kemanan akun, jangan berbagi informasi akun Anda kepada orang lain.



--------------------------------------
Jika Anda membutuhkan bantuan, silahkan hubungi customer service: miniworldcustomerservice@gmail.com"
100227,"[Mini World] Kode verifikasi: @1. Anda sedang melakukan proses verifikasi, kode verifikasi berlaku selama 1 jam. Demi kemanan akun, jangan berbagi informasi akun Anda kepada orang lain."
100228,Verifikasi Keamanan
100229,Harap melakukan proses verifikasi untuk menjaga keamanan akun.
100230,"[Mini World] Kode verifikasi: @1. Anda sedang melakukan proses verifikasi, kode verifikasi berlaku selama 1 jam. Demi kemanan akun, jangan berbagi informasi akun Anda kepada orang lain."
100231,Kode Verifikasi Mini World
100232,"[Mini World] Kode verifikasi: @1. Anda sedang melakukan proses verifikasi, kode verifikasi berlaku selama 1 jam. Demi kemanan akun, jangan berbagi informasi akun Anda kepada orang lain.



--------------------------------------
Jika Anda membutuhkan bantuan, silahkan hubungi customer service: miniworldcustomerservice@gmail.com"
100233,UID dan nomor telepon tidak cocok
100234,UID dan email tidak cocok
100235,Verifacation gagal. Harap verifikasi lagi untuk login
100236,Kode Verifikasi Mini World
100237,"[Mini World] Kode verifikasi: {1}. Anda sedang melakukan proses verifikasi, kode verifikasi berlaku selama 1 jam. Demi kemanan akun, jangan berbagi informasi akun Anda kepada orang lain.



--------------------------------------
Jika Anda membutuhkan bantuan, silahkan hubungi customer service: miniworldcustomerservice@gmail.com"
100238,Kode Verifikasi Mini World
100239,"[Mini World] Kode verifikasi: {1}. Anda sedang melakukan proses verifikasi, kode verifikasi berlaku selama 1 jam. Demi kemanan akun, jangan berbagi informasi akun Anda kepada orang lain.



--------------------------------------
Jika Anda membutuhkan bantuan, silahkan hubungi customer service: miniworldcustomerservice@gmail.com"
100240,Email berhasil dihubungkan ke akun. Silahkan refresh atau mulai ulang game.
100241,Telepon berhasil dihubungkan ke akun. Silahkan refresh atau mulai ulang game.
100242,Email belum dihubungkan ke akun. Silahkan refresh atau mulai ulang game.
100243,Telepon belum dihubungkan ke akun. Silahkan refresh atau mulai ulang game.
100250,(Harap memperhatikan huruf besar kecil)
100251,@Null@
100252,@Null@
100253,@Null@
100254,@Null@
100255,@Null@
100256,@Null@
100257,@Null@
100258,@Null@
100259,@Null@
100260,"Transform state under repair, still need @1 seconds"
100261,The current state cannot be transformed
100262,Cool down
100263,@Null@
100264,@Null@
100265,@Null@
100266,@Null@
100267,@Null@
100268,@Null@
100269,@Null@
100270,@Null@
100271,@Null@
100272,@Null@
100273,@Null@
100274,@Null@
100275,@Null@
100276,@Null@
100277,Fungsi ini sedang dalam pemeliharaan. Tidak dapat mengubah nama tim untuk saat ini.
100278,"Avatar yang Anda pilih tidak valid, tidak dapat membuat karakter. Silakan gunakan klien resmi untuk memainkan game."
100300,@Null@
100499,@Null@
100500,Percobaan oleh Mini Kapten
100501,@Null@
100502,@Null@
100503,@Null@
100504,@Null@
100505,@Null@
100506,@Null@
100507,@Null@
100508,@Null@
100509,@Null@
100510,@Null@
100511,"Topup tidak tersedia saat ini, mohon tunggu pembaruan versi berikutnya, terima kasih atas dukungan Anda!"
100512,"Saat ini, HarmonyOS versi baru sedang dalam tahap pengalaman, dan iklan tidak dapat diputar untuk sementara."
100597,@Null@
100598,Bonus untuk iklan
100599,@Null@
100600,#LKemungkinan#n
100601,(10 buah)
100602,(1 buah)
100603,Kemungkinan
100604,Hadiah
100605,OK
100606,Nama
100607,Kemungkinan
100608,"Peraturan:
1. Gunakan Mini Coinuntuk memanen buah. Dapatkan kesempatan untuk mendapatkan shard tunggangan dan item berharga.
2. Dapatkan shard tunggangan dengan memanen 10 buah. Kemungkinan mendapatkan shard tunggangan akan direset saat kamu mendapatkan shard tunggangan pada 1 buah.
3. Semua hak dan keputusan akhir dimiliki oleh Mini World"
100609,Lewati
100610,Panen
100611,Selamat! @1 memenangkan @3 @2
100612,Sisa : @1
100613,Tutorial pertanian
100614,Tutorial peternakan
100615,Tutorial pet
100616,Tutorial memasak
100617,Tutorial edit rumah
100618,"Halo, selamat datang di rumah baru kamu, biarkan Aku memandu mu berkeliling~"
100619,"Di rumah , Kamu dapat merasakan kesenangan bercocok tanam, memelihara hewan, melatih hewan peliharaan, dan mendekorasi tampilan rumah Kamu. Kamudapat pergi ke NPC yang ada di sekitar Rumah untuk mempelajari lebih lanjut tentang masing-masing Gameplay."
100620,Mari pergi ke Pedagang Pertanian untuk mempelajari lebih lanjut tentang menanam tanaman!
100621,"Halo, aku akan mengajarkan kamu cara menanam tanaman! Pertama-tama, kamu harus membeli benih, lalu pergi ke pertanian, dan rasakan kesenangan bertani."
100622,"Setelah membeli benih, pergi ke belakang saya dan #cfa7a0f tanam di peternakan #n! saat ini tidak banyak lahan pertanian, tetapi selama kamu bekerja keras, kamu dapat membuka lebih banyak lahan pertanian."
100623,"Panen #cfa7a0f tanaman #n dapat dijual kepadaku , Aku mendengar bahwa akan ada #cfa7a0f pedagang misterius #n yang muncul dan #cfa7a0f dapatkan tanaman dengan harga tinggi #n, jualnya kepadanya untuk menghasilkan lebih banyak uang, tetapi kamu bisa tidak pernah tahu kapan dia muncul, tidak sepertiku, Aku akan selalu ada untukmu..."
100624,"Cukup obrolanya, mari kita tanam 3 Biji Gandum."
100625,Berbicara dengan Toko Peternakan
100626,Beli 3 Biji Gandum dari Toko Peternakan
100627,Tanam 3 Biji Gandum in the peternakan
100628,Panen 3 gandum dan jual ke Toko Peternakan
100629,"Hai! Senang bertemu denganmu, ini dua anak ayam untukmu sebagai hadiah! Kamu bisa membawa anak ayam ini ke #cfa7a0f Peternakan #n untuk membesarkan mereka."
100630,Berikan beberapa pakan favorit mereka ke hewan kecil ini untuk mempercepat pertumbuhan mereka.
100631,Berbicara pada Pedagang Peternakan
100632,Rawat 2 ayam di Peternakan
100633,Berbicara dengan Kapten Petualang Pet
100634,Dapatkan 1 pet
100635,Latih pet apa saja di rumah pet untuk mendaptkan Attribute
100636,Mulai Petualangan Pet sekali
100637,Hai! Petualang baru! Siapkan Pet kamu untuk bertualang dengan ku!
100638,"Pilih Map dan Pet yang ingin kamu ajak berpetualang, lalu siapkan makanan untuk pet-mu dan kita siap untuk pergi berpetualang! Ayo, mari kita mulai!"
100639,"Kamu juga bisa pergi ke #cfa7a0f pet shop #n untuk membeli pet dengan kualitas lebih tinggi, ada pet langka dan pet legendaris, tapi perhatikan konsumi yang cocok! Ah, pet level legendaris yang belum pernah dilihat kapten ini..."
100640,"Petualangan Pet perlu mempersiapkan mereka #cfa7a0f barang petualangan #n dan #cfa7a0f makanan petualangan #n, jika kamu tidak tahu apa yang dapat dibawa kembali dari petualangan , kamu dapat melihat #cfa7a0f spesialisasi lokal #n di setiap peta, ini dapat dilihat sebelum berangkat, semakin tinggi kekuatan pet, semakin tinggi kemungkinan petualangan yang sukses, semoga berhasil!"
100641,"Halo ~ Jika kamu ingin memasak makanan, kamu dapat menggunakan kompor di sebelah saya ~"
100642,"Bahan-bahannya bisa didapat melalui bertani dan beternak hewan, datang dan rasakan cara memasaknya!"
100643,Buat roti gandum #cfa7a0f #n coba.
100644,Berbicara pada Koki Rumah
100645,Membuat Roti Gandum
100646,Berbicara pada Tukang Rumah
100647,Buat Perabotan apa saja
100648,Masuk ke mode Edit Rumah dan masukkan Perabotan yang baru saja Kamu buat ke dalamnya.
100649,Simpan rumah yang diedit dan kembali ke Mode Bermain
100650,"Jika kamu ingin membuat furnitur atau sumber daya, kamu dapat menyiapkan bahan untuk saya proses, kamu juga dapat menggunakan meja kerja di sebelah saya!"
100651,Cobalah membuat furnitur terlebih dahulu menggunakan meja kerja di samping!
100652,"Kamu dapat membeli #cfa7a0f furniture #n dan #cfa7a0f blueprint #n dari #cfa7a0f Home Trader #n, setelah membeli blueprint, siapkan bahan yang dibutuhkan dan kamu dapat membangun rumah hanya dengan menekan satu tombol!"
100653,"Jika kamu ingin #cfa7a0f membuat furnitur #n atau #cfa7a0f sumber daya #n, kamu dapat menyiapkan bahan #cfa7a0f dan mata uang rumah #n untuk saya proses, kamu juga dapat menggunakan meja kerja di sebelah saya!"
100654,Pertama gunakan meja kerja #cfa7a0f #n dan coba #cfa7a0f membuat furnitur #n!
100655,"Deskripsi: Klik Farm Trader, pilih ""Beli"", pilih ""Benih Gandum"", atur jumlah pembelian menjadi 3 dan klik tombol 'Beli' untuk berhasil membeli."
100656,"Deskripsi: Beli 3 Benih Gandum dari Toko Peternakan, klik Ransel Rumah — Sumberdaya — Biji, pilih Biji Gandum dan pindahkan ke Inventory , dan pergi ke lahan pertanian yang tersedia untuk ditanam."
100657,"Deskripsi: Bicaralah dengan Pedagang Pertanian, klik pada tab Jual untuk menemukan Gandum, dan atur kuantitas menjadi 3, dan kemudian Anda berhasil menjualnya. Jika tidak ada Gandum di ransel Anda, Anda bisa pergi ke pertanian untuk menanam Bibit Gandum dan memanen Gandum untuk mendapatkannya."
100658,"Deskripsi: Klik pada Ransel Rumah - bahan-bahan - telur binatang, pilih Ayam dan pindahkan ke Inventory, pergi ke ruang yang tersedia di peternakan untuk merawat hewan."
100659,"Deskripsi: Klik pada Ransel Rumah — Pet — Pilih telur Pet yang Kamu mau dan pindahkan ke inventory, klik kanan dan gunakan telur Pet di tanah untuk mendapatkan Pet"
100660,"Deskripsi: Klik kanan pada  Rumah Pet, klik Latih, pilih Pet yang kamu mau , tambahkan bahan-bahan pelatihan, dan klik tombol Latih. [Pelatihan ini menjamin peningkatan kemampuan hewan peliharaan.]"
100661,"Deskripsi: Klik kanan pada Kapten Petualang Pet untuk membuka menu petualangan, pilih peta petualangan, tambahkan Pet Petualang dan makanan petualangan (jika perlu, tambahkan alat untuk membawa barang), dan Kamu dapat memulai petualangan."
100662,Deskripsi: Klik kanan pada Tukang Rumah untuk membuka menu Crafting untuk membuat Konstruksi dan Sumber Daya
100663,"Deskripsi: Hanya ketika Kamu memasuki mode Edit Rumah, Kamu dapat dengan bebas membangun rumah."
100664,"Sekarang setelah Kamu telah mempelajari semua yang perlu Kam ketahui tentang Rumah, Kamu bisa  membangun rumah eksklusif mu sendiri!"
100665,Bunny Beauty
100666,Di bawah 8 tahun
100667,9-12 tahun
100668,"Hei, apakah kamu pernah memainkan ""Mini World""?"
100669,Saya seorang pemula yang membutuhkan bimbingan
100670,Tolong ajari aku cara bermain
100671,Tahu cara bermain sedikit
100672,Telah memainkan game serupa dan mengetahui operasi dasarnya
100673,Saya seorang ahli
100674,Biarkan aku menciptakan dunia!
100675,Coba mode multiplayer! Bermain bersama akan lebih menyenangkan
100676,Klik Multiplayer
100677,Pilih Map yang kamu suka dan mulai mainkan!
100678,Mainkan ini
100679,%s sedang bermain
100680,"Selamat telah menyelesaikan tutorial! Selanjutnya, mainkan game favoritmu!"
100681,Klik pada layar untuk melanjutkan %ds
100682,Buat petunjuk peta
100683,"Di sini kamu dapat membuat Map , kamu dapat memilih dari tiga mode"
100684,Mode Survival
100685,Cari sumber daya sendiri
100686,Menjadi kreatif
100687,Sumber daya tidak terbatas
100688,Toko dapat diatur
100689,Alat pembuatan lebih cepat
100690,Mulai file simpanan saya: %d
100691,File simpanan yang dapat diunduh: %d
100692,Gunakan mini coin untuk membeli lebih banyak slot hemat
100693,Ada batasan jumlah peta yang dapat kamu simpan
100694,"Setelah membuat peta, kamu dapat mengunggah dan membagikannya dengan pemain lain"
100695,Bagikan kreasi kamu
100696,Dapatkan Feedback dari pemain
100697,Peta berkualitas tinggi bisa mendapatkan penghasilan dan dukungan pemain
100698,saya mengerti
100699,Silakan isi informasi dasar Anda
100700,13-16 tahun
100701,17 tahun ke atas
100702,Umur
100703,"#cFF0000Jika percakapan melibatkan mengarah untuk menambahkan teman, kata sandi akun, transfer pembayaran, hadiah gratis, dan konten terkait lainnya, harap waspada dan perhatikan untuk melindungi keamanan Akun Anda"
100704,"#L#c0000FFKlik untuk melihat kasus penipuan, pahami jenis-jenis, dan waspadalah terhadap penipuan!"
100705,Silahkan pilih skin yang ingin kamu coba
100706,Silakan pilih jenis permainan yang kamu suka
100707,Kami akan merekomendasikan kepada kamu sesuai dengan preferensimu
100708,Silakan pilih skin yang kamu suka
100709,Selamat mendapatkan skin trialnya
100710,Simulasi
100711,Kelangsungan hidup petualangan
100712,Role-play
100713,Balap
100714,Olahraga
100715,Menyerah secara terpaksa
100716,Mulai menjawab
100717,"Untuk lebih memahami preferensimu dan merekomendasikan konten berkualitas tinggi, jawab beberapa pertanyaan kecil dan kamu akan mendapatkan skin trial!"
100718,%s-Cobalah selama %s hari
100719,%s (permanen)
100721,@Null@
100722,@Null@
100723,@Null@
100724,@Null@
100725,@Null@
100726,@Null@
100727,@Null@
100728,@Null@
100729,@Null@
100730,Jaringan tidak stabil. Silakan coba gunakan skin lagi di gudang nanti.
100731,"Seorang pejuang muda yang bersemangat dari suku, lugas dan tak kenal takut."
100732,"Putri kepala suku, lembut dan kuat."
100733,Banyak game yang akan Anda sukai! Coba sekarang!
100734,Hadiah Eksklusif Pemula
100735,Selesaikan tantangan untuk mendapatkan kotak hadiah misteri [color=#ce7400/color].
100736,Bermain
100737,Klaim Hadiah
100738,Tantang Lagi
100739,"*Setelah menyelesaikannya, ingatlah untuk kembali dan mengklaim hadiahmu!"
100740,Anda telah mengklaim hadiah ini!
100741,Nini tersesat?!
100742,"Petualang, Anda akhirnya tiba! Bisakah Anda membantu saya menemukan Nini?"
100743,Berangkat Sekarang
100744,Nanti
100745,Bonus Eksklusif Pemula
100746,"Petualang, terima kasih atas bantuanmu! Ini hadiah kecil untuk Anda!"
100747,Klaim dan mulai tugas
100748,*Selesaikan tugas untuk meningkatkannya ke kulit kustom [color=#b565d9]permanent[/color].
